# Program:featureCounts v2.0.0; Command:"featureCounts" "./bam/PmCranial_R1_kpetMar1.bam" "./bam/PmCranial_R2_kpetMar1.bam" "./bam/PmTrunk_R1_kpetMar1.bam" "./bam/PmTrunk_R2_kpetMar1.bam" "-T" "8" "-t" "exon" "-s" "0" "-g" "gene_id" "-F" "GTF" "-a" "/data/Megan/Lamprey_CT/kPetMar1_ht2/pmz.genes-fixed.gtf" "-o" "kpetMar1.featurecounts.txt" 
Geneid	Chr	Start	End	Strand	Length	./bam/PmCranial_R1_kpetMar1.bam	./bam/PmCranial_R2_kpetMar1.bam	./bam/PmTrunk_R1_kpetMar1.bam	./bam/PmTrunk_R2_kpetMar1.bam
PMZ_0060284	chr63;chr63;chr63;chr63;chr63;chr63;chr63	2191507;2192058;2195608;2196901;2197769;2205026;2210487	2191998;2192153;2195677;2196998;2197932;2205210;2210547	-;-;-;-;-;-;-	1166	300	295	263	258
PMZ_0060285	chr63;chr63;chr63	2210663;2214364;2215205	2210787;2214766;2217168	+;+;+	2492	171	93	123	103
PMZ_0060286	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	2227266;2233127;2234247;2236325;2239503;2257523;2258481;2275051;2276126;2277179;2279171;2299520;2301149	2227269;2233241;2234477;2236451;2239568;2257596;2258575;2275165;2276345;2277280;2279230;2299542;2301293	+;+;+;+;+;+;+;+;+;+;+;+;+	1377	0	0	0	0
PMZ_0060287	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	2306456;2310085;2310377;2310598;2310891;2313360;2314304;2317153	2306650;2310290;2310422;2310702;2310985;2313424;2317125;2317646	+;+;+;+;+;+;+;+	4028	508	394	802	848
PMZ_0060288	chr63;chr63;chr63	2340880;2342173;2351265	2341835;2342213;2351314	-;-;-	1047	0	0	0	2
PMZ_0060289	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	2388544;2397270;2401543;2402410;2403971;2408922;2410844;2411601;2412357;2415751;2417299;2418417;2419141	2388752;2397458;2401788;2402480;2404099;2409063;2410976;2411704;2412599;2415977;2417430;2418553;2421357	+;+;+;+;+;+;+;+;+;+;+;+;+	4179	0	0	0	0
PMZ_0060290	chr63;chr63	2464807;2467445	2465531;2468972	+;+	2253	515	540	327	138
PMZ_0060291	chr63;chr63	2469231;2478347	2469241;2480205	+;+	1870	109	152	11	12
PMZ_0060292	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	2487883;2488651;2489333;2489635;2490151;2490500;2490948;2491377	2487975;2488722;2489517;2489739;2490407;2490596;2491119;2491888	+;+;+;+;+;+;+;+	1493	29	0	0	0
PMZ_0060293	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	2498280;2498914;2499628;2499918;2500736;2501131;2501380;2501772	2498430;2498985;2499812;2500018;2501038;2501227;2501551;2502018	+;+;+;+;+;+;+;+	1328	0	0	0	2
PMZ_0060294	chr63;chr63;chr63;chr63;chr63;chr63;chr63	2504435;2506431;2506710;2507305;2507644;2507893;2508265	2504525;2506615;2506810;2507553;2507740;2508064;2508389	+;+;+;+;+;+;+	1020	0	24	0	0
PMZ_0060295	chr63;chr63;chr63;chr63	2524821;2526723;2526997;2527501	2525314;2526859;2527092;2527887	+;+;+;+	1114	0	0	0	0
PMZ_0060296	chr63;chr63;chr63;chr63	2557556;2559704;2568880;2570421	2557744;2560052;2569021;2570631	+;+;+;+	891	0	0	0	13
PMZ_0060297	chr63	2572027	2573337	+	1311	0	14	0	6
PMZ_0060298	chr63;chr63;chr63;chr63;chr63	2593377;2598773;2604389;2605122;2605947	2593572;2598838;2604459;2605232;2607464	+;+;+;+;+	1962	1580	2233	2142	2265
PMZ_0060299	chr63;chr63;chr63;chr63	2623111;2629216;2630002;2631898	2623116;2629338;2630176;2632025	+;+;+;+	432	27	0	0	40
PMZ_0060300	chr63;chr63;chr63;chr63;chr63	2644866;2645638;2647124;2647781;2648443	2645400;2645891;2647223;2647884;2648526	+;+;+;+;+	1077	0	0	0	0
PMZ_0060301	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	2651597;2654485;2655075;2656106;2657296;2657589;2658533;2662033	2653818;2654671;2655221;2656218;2657393;2657748;2658674;2662067	-;-;-;-;-;-;-;-	3104	58	84	25	50
PMZ_0060302	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	2665643;2667462;2667612;2668509;2673015;2673422;2680142;2685558	2665991;2667466;2667662;2668597;2673169;2673514;2680322;2685837	-;-;-;-;-;-;-;-	1203	0	0	0	7
PMZ_0060303	chr63;chr63;chr63;chr63	2713127;2715093;2719262;2721941	2713289;2715211;2719587;2722011	-;-;-;-	679	635	642	374	442
PMZ_0060304	chr63;chr63;chr63;chr63	2731945;2734739;2740926;2742140	2732005;2734926;2740994;2742250	+;+;+;+	429	25	0	5	40
PMZ_0060305	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	2753730;2767515;2773300;2774999;2782732;2784313;2784551;2790121;2792063	2753893;2767644;2773471;2775188;2782807;2784416;2784649;2790172;2792239	+;+;+;+;+;+;+;+;+	1164	88	19	237	315
PMZ_0060306	chr63;chr63;chr63	2804737;2813250;2819377	2804883;2813318;2819505	-;-;-	345	0	0	0	0
PMZ_0060307	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	2829664;2832589;2836681;2838050;2842326;2843362;2843681;2844639	2829836;2832758;2836813;2838131;2842445;2843444;2843801;2844713	+;+;+;+;+;+;+;+	957	25	57	12	71
PMZ_0060308	chr63	2866302	2867480	-	1179	0	1	0	4
PMZ_0060309	chr63;chr63	2889304;2889647	2889515;2890667	-;-	1233	0	0	1	0
PMZ_0060310	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	2898279;2902209;2911254;2916564;2922142;2922636;2923712;2926936	2898504;2902279;2911347;2916728;2922198;2922722;2924475;2927088	-;-;-;-;-;-;-;-	1617	17	42	114	193
PMZ_0060311	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	2959864;2963426;2967720;2968462;2970118;2970883;2971880;2973865;2974955;2976620;2978906;2986219;2988666	2960130;2963492;2967953;2968713;2970236;2970990;2972053;2974003;2975058;2976778;2979286;2986336;2989249	+;+;+;+;+;+;+;+;+;+;+;+;+	2706	0	15	19	13
PMZ_0060312	chr63;chr63;chr63;chr63;chr63;chr63;chr63	3013930;3024030;3026675;3029934;3030830;3032022;3032710	3014485;3024148;3026855;3030001;3031034;3032349;3035107	+;+;+;+;+;+;+	3855	28	0	0	0
PMZ_0060313	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	3104148;3108315;3108891;3112535;3115268;3117173;3117995;3119827	3104262;3108426;3109025;3112661;3115376;3117294;3118284;3119908	-;-;-;-;-;-;-;-	1092	48	22	59	117
PMZ_0048703	chr63;chr63;chr63	3145792;3148014;3149378	3146142;3148146;3149556	-;-;-	663	0	0	0	0
PMZ_0048300	chr63;chr63	3340036;3340197	3340141;3340456	-;-	366	0	0	0	0
PMZ_0033485	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	3354811;3355145;3356387;3357264;3357922;3358421;3359311;3360039	3355068;3355218;3356830;3357304;3358020;3358751;3359379;3360291	+;+;+;+;+;+;+;+	1569	0	34	55	81
PMZ_0060314	chr63;chr63;chr63;chr63;chr63	3393041;3397013;3399349;3401228;3403607	3393141;3397144;3399465;3401369;3403678	-;-;-;-;-	564	0	0	0	17
PMZ_0060315	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	3428182;3429647;3429925;3430400;3430795;3431226;3431650;3431907	3428257;3429831;3430025;3430702;3430891;3431397;3431860;3433437	+;+;+;+;+;+;+;+	2676	0	0	0	0
PMZ_0060316	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	3437393;3438543;3439169;3439367;3447880;3448365;3448553;3449226;3449429;3450881;3451631	3437546;3438756;3439273;3439551;3448051;3448461;3448855;3449326;3449613;3450952;3451726	-;-;-;-;-;-;-;-;-;-;-	1684	11	0	0	0
PMZ_0060317	chr63;chr63;chr63;chr63;chr63;chr63;chr63	3461306;3463639;3464243;3464910;3465104;3466571;3467326	3463323;3463727;3464545;3465010;3465288;3466642;3467419	-;-;-;-;-;-;-	2862	0	0	0	4
PMZ_0060318	chr63;chr63;chr63;chr63;chr63;chr63;chr63	3491842;3492198;3492709;3492898;3493568;3493766;3495968	3491945;3492309;3492805;3493154;3493672;3493950;3496040	-;-;-;-;-;-;-	933	15	0	0	0
PMZ_0060319	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	3505638;3507969;3508573;3509240;3509434;3515011;3515505;3515693;3516367;3516579;3517912;3518661	3507653;3508057;3508875;3509340;3509618;3515182;3515601;3515995;3516467;3516763;3517983;3518756	-;-;-;-;-;-;-;-;-;-;-;-	3720	0	0	0	0
PMZ_0060320	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	3623698;3624471;3625778;3626056;3626580;3626944;3627368;3627794	3623790;3624542;3625962;3626160;3626836;3627025;3627539;3627897	+;+;+;+;+;+;+;+	1070	0	18	0	0
PMZ_0060321	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	3636037;3637681;3637959;3638430;3638824;3651171;3651642;3652052;3666423;3668058;3668336;3668807;3669201;3669698;3670066	3636079;3637865;3638059;3638732;3638920;3651271;3651944;3652133;3666453;3668242;3668436;3669109;3669297;3669809;3670169	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2148	0	0	0	0
PMZ_0060322	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	3675220;3675952;3676634;3676912;3677383;3677777;3685422;3685943;3687134;3687587	3675292;3676023;3676818;3677012;3677685;3677873;3685526;3686156;3687563;3687657	+;+;+;+;+;+;+;+;+;+	1651	0	0	0	0
PMZ_0046413	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	3699284;3701366;3702002;3704165;3705855;3707456;3707783;3708051;3708888	3699575;3701496;3702134;3704251;3705903;3707523;3707943;3708078;3711906	+;+;+;+;+;+;+;+;+	3968	4497	5750	4764	5498
PMZ_0046412	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	3728050;3733662;3734419;3740497;3743473;3744195;3744898;3745640;3747655;3750481;3751642	3728163;3733703;3734533;3740610;3743606;3744278;3744950;3745683;3747778;3750553;3752959	+;+;+;+;+;+;+;+;+;+;+	2215	172	168	350	507
PMZ_0060323	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	3760260;3761261;3761666;3763107;3763628;3764994;3765817;3766382;3766590;3767177	3760869;3761390;3761873;3763220;3763738;3765059;3765986;3766523;3766774;3767270	-;-;-;-;-;-;-;-;-;-	1830	1178	1267	698	929
PMZ_0060324	chr63	3768738	3770219	-	1482	197	351	345	291
PMZ_0032116	chr63;chr63;chr63	3779915;3781364;3781649	3780871;3781567;3781765	-;-;-	1278	228	214	1153	1296
PMZ_0060325	chr63;chr63;chr63;chr63;chr63;chr63;chr63	3783614;3786170;3788226;3788951;3792494;3794163;3795944	3783928;3786680;3788461;3789079;3792630;3794295;3797604	+;+;+;+;+;+;+	3122	1010	1254	994	1531
PMZ_0060326	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	3834789;3835788;3838753;3840448;3841944;3843924;3845348;3847303;3848098;3849632;3850580;3852143	3835237;3835910;3838923;3840487;3842154;3844023;3845469;3847531;3848283;3849766;3850740;3852287	-;-;-;-;-;-;-;-;-;-;-;-	2072	112	68	1925	1594
PMZ_0060327	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	3887025;3890062;3891092;3891662;3893846;3896312;3898568;3898738;3900815	3890040;3890210;3891160;3891773;3893938;3896394;3898575;3898809;3901081	-;-;-;-;-;-;-;-;-	3869	4508	3781	5638	5210
PMZ_0060328	chr63;chr63;chr63	3902120;3905534;3906536	3902272;3905624;3906648	+;+;+	357	42	11	134	77
PMZ_0060329	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	3923469;3925929;3928913;3930486;3931310;3932938;3933288;3934253;3935018;3936172;3937706;3947402	3925643;3926039;3929089;3930609;3931410;3933015;3933578;3934334;3935107;3936342;3937891;3947657	-;-;-;-;-;-;-;-;-;-;-;-	3842	4537	4378	6096	6496
PMZ_0060330	chr63;chr63;chr63	3951000;3952240;3953031	3951026;3952425;3953498	+;+;+	681	0	0	0	0
PMZ_0060331	chr63;chr63	3957650;3958686	3957860;3959159	+;+	685	6	0	0	0
PMZ_0048333	chr63;chr63;chr63	3968476;3969802;3970002	3968616;3969976;3970022	+;+;+	337	0	0	0	0
PMZ_0060332	chr63;chr63;chr63	3974520;3975756;3976215	3974750;3975941;3976246	-;-;-	449	7	1	0	0
PMZ_0048334	chr63;chr63	3979644;3981125	3979829;3981160	-;-	222	0	0	0	0
PMZ_0060333	chr63;chr63	3984627;3985914	3984767;3986099	+;+	327	17	14	0	0
PMZ_0045890	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	3990172;3992044;3994278;3998671;3999886;4000826;4002061;4004594;4008979;4010484;4012899;4029904;4039407	3990251;3992292;3994405;3998936;3999990;4000895;4002076;4004738;4009107;4010594;4013110;4030006;4039671	-;-;-;-;-;-;-;-;-;-;-;-;-	1879	247	45	588	421
PMZ_0060334	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	4065430;4081022;4082765;4084128;4087267;4088501;4089885;4092327	4065805;4081107;4082935;4084259;4087410;4088624;4090057;4092488	+;+;+;+;+;+;+;+	1368	21	0	66	46
PMZ_0060335	chr63;chr63;chr63;chr63;chr63	4102451;4105290;4106555;4108698;4111363	4104227;4105405;4106825;4108741;4111399	-;-;-;-;-	2245	118	212	286	194
PMZ_0060336	chr63;chr63;chr63;chr63	4116051;4116450;4117963;4118843	4116221;4116632;4118027;4119017	-;-;-;-	594	0	0	25	8
PMZ_0060337	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	4138249;4144719;4145994;4149589;4152118;4152737;4154678;4157529	4138836;4144937;4146165;4149663;4152167;4152819;4154711;4158089	-;-;-;-;-;-;-;-	1782	1206	1503	924	744
PMZ_0045646	chr63;chr63;chr63	4170117;4171479;4173066	4170349;4171581;4173119	+;+;+	390	0	11	0	8
PMZ_0060338	chr63	4254427	4255530	+	1104	0	0	0	0
PMZ_0060339	chr63	4255555	4256787	+	1233	0	0	0	0
PMZ_0060340	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	4265604;4268586;4271875;4273392;4278902;4279252;4282788;4288830	4265687;4268822;4272008;4273446;4278956;4279385;4282847;4288913	-;-;-;-;-;-;-;-	843	0	0	0	3
PMZ_0060341	chr63;chr63;chr63	4297286;4298580;4321265	4297317;4298766;4321465	-;-;-	420	0	0	0	0
PMZ_0060342	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	4385879;4387809;4390005;4390419;4392553;4393620;4394045;4396188;4400815;4402581;4402853;4403552;4404087;4407065;4410767;4410940;4413412;4414716;4418159;4419305;4420726;4421143;4422487;4423199	4386031;4387836;4390108;4390557;4392671;4393769;4394136;4396435;4400846;4402717;4403060;4403794;4404263;4407310;4410895;4411698;4413597;4414822;4418414;4419403;4420788;4421313;4422525;4423339	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4026	0	0	7	6
PMZ_0026646	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	4444434;4449319;4450468;4451445;4451750;4452956;4453705;4454815;4459002;4459430;4459815;4462070	4444538;4449395;4450514;4451548;4451888;4453074;4453821;4455051;4459138;4459604;4460057;4462219	+;+;+;+;+;+;+;+;+;+;+;+	1650	0	0	0	0
PMZ_0060343	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	4463523;4464861;4466474;4466906;4467674;4470265;4471060;4471347;4472174;4473067;4473513;4473944;4477555;4478141;4498648;4501091;4502436;4506562;4506775;4507885;4508449;4508828;4509294;4510875;4513213;4513830;4514298;4515718;4518806;4520050;4520537;4521515;4522567;4523156;4523443;4524568;4525207;4526021;4527253;4527597;4528686	4463567;4465082;4466527;4467007;4467870;4470454;4471225;4471471;4472482;4473270;4473575;4474027;4477593;4478275;4498743;4501234;4502526;4506660;4507005;4508003;4508598;4508944;4509603;4510906;4513292;4514085;4514423;4515894;4519015;4520103;4520638;4521711;4522684;4523321;4523489;4524876;4525410;4526191;4527357;4527635;4528826	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5826	45	25	26	46
PMZ_0060344	chr63;chr63;chr63;chr63	4571817;4572812;4574099;4574366	4571968;4572863;4574335;4575196	+;+;+;+	1272	0	0	102	35
PMZ_0060345	chr63;chr63	4588630;4589130	4588949;4589640	+;+	831	0	0	0	0
PMZ_0060346	chr63;chr63;chr63;chr63;chr63;chr63	4625161;4626375;4627489;4629472;4633256;4649099	4625265;4626425;4627557;4629576;4633340;4649196	-;-;-;-;-;-	513	0	0	16	13
PMZ_0060347	chr63;chr63;chr63;chr63;chr63;chr63	4655720;4657164;4659143;4661640;4664004;4666386	4655833;4657231;4659369;4661757;4664125;4666393	-;-;-;-;-;-	657	100	156	49	103
PMZ_0060348	chr63;chr63	4668831;4670269	4668956;4671411	+;+	1269	78	171	200	187
PMZ_0060349	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	4672914;4673928;4674414;4675669;4675874;4676665;4679608;4681938	4673045;4674045;4674577;4675761;4676097;4676844;4679678;4682314	-;-;-;-;-;-;-;-	1359	2510	3303	2174	2466
PMZ_0060350	chr63;chr63;chr63;chr63;chr63;chr63	4688564;4690647;4694002;4695630;4698612;4699522	4688859;4690707;4694036;4695724;4698692;4699969	+;+;+;+;+;+	1016	3182	3250	1290	1269
PMZ_0048297	chr63;chr63;chr63;chr63;chr63	4705149;4705906;4706930;4709164;4715019	4705310;4706030;4707040;4709318;4715263	-;-;-;-;-	798	229	100	812	759
PMZ_0060351	chr63;chr63;chr63;chr63;chr63	4724542;4729306;4730853;4738485;4739167	4725393;4729431;4730909;4738595;4739628	+;+;+;+;+	1608	168	303	408	409
PMZ_0060352	chr63;chr63;chr63	4756220;4771202;4776913	4758208;4771429;4777032	-;-;-	2337	19	23	35	53
PMZ_0045645	chr63;chr63	4781100;4781406	4781275;4781460	+;+	231	474	442	591	492
PMZ_0060353	chr63;chr63;chr63;chr63	4788562;4790314;4795686;4797932	4788811;4790561;4796330;4799621	+;+;+;+	2833	932	1720	1318	1177
PMZ_0060354	chr63;chr63;chr63;chr63;chr63;chr63	4820967;4826062;4826968;4830644;4838738;4842370	4821110;4826320;4827114;4830727;4838878;4842480	+;+;+;+;+;+	886	0	17	80	48
PMZ_0045642	chr63;chr63;chr63;chr63;chr63;chr63	4864380;4866244;4868474;4870794;4873249;4873381	4864623;4866376;4868594;4870918;4873355;4873552	-;-;-;-;-;-	902	34	22	85	80
PMZ_0047077	chr63;chr63;chr63;chr63;chr63;chr63;chr63	4887301;4891180;4891995;4892786;4893581;4894501;4895510	4887362;4891376;4892056;4892814;4893672;4894654;4895588	-;-;-;-;-;-;-	675	60	225	189	247
PMZ_0060355	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	4906130;4906720;4909551;4911315;4919388;4921862;4925406;4929050;4939668	4906163;4906893;4909666;4911565;4919577;4921964;4925470;4929209;4939777	+;+;+;+;+;+;+;+;+	1203	43	2	333	307
PMZ_0060356	chr63;chr63;chr63	5061567;5063103;5064863	5061761;5063241;5068288	+;+;+	3760	419	277	841	1014
PMZ_0060357	chr63;chr63;chr63;chr63;chr63;chr63;chr63	5084687;5086620;5087373;5101912;5105855;5106827;5108583	5085004;5086712;5087551;5102097;5105973;5107410;5109818	-;-;-;-;-;-;-	2715	880	1214	682	754
PMZ_0060358	chr63;chr63	5122158;5123493	5122305;5124928	+;+	1584	86	36	129	62
PMZ_0060359	chr63;chr63	5192171;5192405	5192349;5195052	+;+	2827	0	0	7	5
PMZ_0060360	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	5232588;5233520;5234538;5235228;5235974;5236644;5237999;5239680;5241795	5232629;5233875;5234789;5235344;5236151;5236778;5238133;5239769;5242124	-;-;-;-;-;-;-;-;-	1635	28	87	340	296
PMZ_0037208	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	5290065;5290266;5294859;5295230;5295498;5296167;5296613;5296936;5297653;5310343;5324721	5290153;5290481;5295113;5295292;5296037;5296262;5296679;5297466;5297703;5310540;5325114	-;-;-;-;-;-;-;-;-;-;-	2500	0	9	71	77
PMZ_0045641	chr63;chr63;chr63;chr63;chr63	5430912;5433798;5434762;5436089;5436457	5430970;5433907;5435071;5436233;5436507	+;+;+;+;+	675	126	115	95	148
PMZ_0060361	chr63;chr63;chr63	5473422;5473931;5474659	5473823;5474575;5476911	+;+;+	3300	352	522	299	386
PMZ_0033779	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	5507144;5511082;5511518;5513341;5515352;5515849;5515937;5516259;5517773;5520714	5507301;5511226;5511685;5513443;5515497;5515865;5516136;5516363;5517997;5520789	-;-;-;-;-;-;-;-;-;-	1343	13	43	33	17
PMZ_0060362	chr63;chr63;chr63;chr63;chr63;chr63	5524499;5526342;5528072;5529700;5531836;5532800	5524677;5526479;5528102;5529819;5531852;5534653	+;+;+;+;+;+	2339	960	958	1141	900
PMZ_0060363	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	5556140;5557611;5559827;5567975;5568396;5572841;5573580;5573944	5556369;5559343;5560018;5568105;5568492;5572948;5573912;5576026	+;+;+;+;+;+;+;+	4907	808	660	783	816
PMZ_0060364	chr63;chr63;chr63;chr63;chr63;chr63;chr63	5576273;5579136;5579810;5581545;5583030;5584871;5585207	5578550;5579210;5579924;5581598;5583192;5584883;5585364	-;-;-;-;-;-;-	2856	4140	5327	2877	3368
PMZ_0060365	chr63;chr63;chr63	5603883;5604498;5609084	5604104;5605885;5609465	-;-;-	1992	518	373	989	1100
PMZ_0060366	chr63;chr63;chr63;chr63;chr63;chr63;chr63	5631402;5640886;5642109;5643786;5645185;5645801;5648260	5631612;5641401;5642173;5643887;5645399;5645910;5648469	-;-;-;-;-;-;-	1429	21	67	95	425
PMZ_0060367	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	5653304;5654867;5656744;5657372;5657600;5658232;5659649;5661628	5653394;5654979;5656820;5657498;5657676;5658381;5659841;5661758	-;-;-;-;-;-;-;-	959	1569	2242	1565	1469
PMZ_0060368	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	5663613;5666762;5668009;5669638;5670020;5670637;5671611;5672175;5672499;5673587;5674232;5675306;5675856;5676233;5676540;5677210	5663870;5666953;5669239;5669871;5670104;5670871;5671749;5672345;5672632;5673707;5674381;5675466;5676038;5676365;5676713;5679474	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5866	8179	8669	9308	9030
PMZ_0031679	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	5688308;5691437;5693563;5696044;5701176;5713165;5713844;5715995;5716179;5716692;5718936;5720158;5721718;5722571;5722942;5723572;5723798;5723979;5725098;5726519;5727143;5728552;5729197;5729553;5730932	5688333;5691615;5693657;5696094;5701232;5713214;5713875;5716063;5716278;5716719;5718980;5720262;5721825;5722746;5723029;5723682;5723864;5724156;5725243;5726640;5727209;5728632;5729286;5729752;5730997	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2337	28	100	228	287
PMZ_0060369	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	5747754;5751938;5753005;5755847;5756989;5757164;5761474;5762138;5766606;5767763;5768029;5768645	5748043;5751996;5753116;5755877;5757045;5757262;5762045;5765059;5766674;5767875;5768147;5769637	+;+;+;+;+;+;+;+;+;+;+;+	5436	1052	1235	1779	1823
PMZ_0060370	chr63;chr63;chr63;chr63;chr63;chr63	5774112;5774467;5776886;5777081;5777631;5777828	5774376;5775060;5776959;5777232;5777685;5778660	+;+;+;+;+;+	1973	920	1141	882	811
PMZ_0031682	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	5782681;5784060;5785399;5789721;5790793;5792098;5793563;5799570	5782881;5784102;5785520;5789830;5790982;5792534;5793735;5799710	+;+;+;+;+;+;+;+	1417	540	720	641	417
PMZ_0060371	chr63;chr63;chr63;chr63;chr63;chr63	5804613;5807176;5807887;5808491;5813435;5821031	5806476;5807331;5807949;5808777;5813626;5821752	-;-;-;-;-;-	3284	2289	2401	2380	2251
PMZ_0060372	chr63;chr63;chr63;chr63;chr63;chr63	5829737;5833957;5834199;5839993;5841091;5844071	5829935;5834022;5834310;5840103;5841317;5844646	+;+;+;+;+;+	1291	0	0	0	0
PMZ_0016847	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	5829758;5833957;5834199;5839993;5841091;5844071;5846315;5846798;5847023;5849076;5850239;5853392;5854707;5855921;5856501;5857327;5858516;5862228;5862656;5863627;5864282;5865576;5866364;5866947;5867187;5867866;5868276;5870674;5875885;5876619;5877249;5878411;5879167;5880363;5881851;5882654;5883325;5885599;5886298	5829935;5834022;5834310;5840103;5841317;5845089;5846716;5846867;5847161;5849643;5850306;5853419;5854839;5855985;5856516;5857428;5858567;5862358;5862900;5863798;5864427;5865659;5866471;5867114;5867226;5867966;5868456;5870786;5875977;5876732;5877398;5878557;5879313;5880511;5881924;5882719;5883390;5885700;5886429	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6085	3364	4872	6951	7332
PMZ_0031676	chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63;chr63	5887170;5889112;5889720;5890007;5893439;5894102;5894453;5895284;5895861;5896395;5896682	5887320;5889230;5889845;5890119;5893514;5894271;5894582;5895398;5895935;5896509;5896811	+;+;+;+;+;+;+;+;+;+;+	1320	3388	3446	2980	3122
