PMGeneID	GalgalGeneID	GeneName	QueryLength	NumberOfMatches	AlignmentScore	Strand	GalgalProteinID
PMZ_0031530	ENSGALG00000001306	NFRKB	193	178	92.22797927	+	ENSGALP00000001986
PMZ_0034123	ENSGALG00000008421	PEX16	40	31	77.5	+	ENSGALP00000013703
PMZ_0006507	ENSGALG00000016053		317	287	90.5362776	+	ENSGALP00000025819
PMZ_0035816	ENSGALG00000001181	KCNJ5	215	174	80.93023256	+	ENSGALP00000001788
PMZ_0048931	ENSGALG00000015061	CDC40	42	36	85.71428571	+	ENSGALP00000024253
PMZ_0042937	ENSGALG00000016764	EIF5B	514	438	85.21400778	+	ENSGALP00000027015
PMZ_0046854	ENSGALG00000005689	Pax-2	35	22	62.85714286	+	ENSGALP00000045193
PMZ_0010668	ENSGALG00000020454	RIOX1	166	126	75.90361446	+	ENSGALP00000031993
PMZ_0013603	ENSGALG00000008233	BUB1	71	45	63.38028169	+	ENSGALP00000013385
PMZ_0046008	ENSGALG00000036199		232	154	66.37931034	+	ENSGALP00000052040
PMZ_0046009	ENSGALG00000038345		90	60	66.66666667	+	ENSGALP00000055930
PMZ_0026651	ENSGALG00000008725	KIF16B	362	324	89.50276243	+	ENSGALP00000014179
PMZ_0006857	ENSGALG00000034264		85	62	72.94117647	+	ENSGALP00000048025
PMZ_0046011	ENSGALG00000010174	SLC35B2	376	295	78.45744681	+	ENSGALP00000016521
PMZ_0028731	ENSGALG00000012208	GMFB	50	37	74	+	ENSGALP00000019907
PMZ_0028793	ENSGALG00000030269		107	76	71.02803738	+	ENSGALP00000057091
PMZ_0026481	ENSGALG00000010057	KIF6	299	238	79.59866221	+	ENSGALP00000016333
PMZ_0046020	ENSGALG00000008563	ENTPD6	160	108	67.5	+	ENSGALP00000057971
PMZ_0046021	ENSGALG00000045856	BBOF1	62	38	61.29032258	+	ENSGALP00000058822
PMZ_0032327	ENSGALG00000033517	VSX2	42	40	95.23809524	+	ENSGALP00000048165
PMZ_0011859	ENSGALG00000010229	ABCD4	377	306	81.16710875	+	ENSGALP00000050479
PMZ_0046023	ENSGALG00000008651	APMAP	208	166	79.80769231	+	ENSGALP00000061048
PMZ_0028794	ENSGALG00000010055	DAAM2	758	630	83.11345646	+	ENSGALP00000046675
PMZ_0037099	ENSGALG00000008677	VIM	74	61	82.43243243	+	ENSGALP00000043515
PMZ_0039076	ENSGALG00000002299	RGR	33	28	84.84848485	+	ENSGALP00000003608
PMZ_0037675	ENSGALG00000000962	PUS3	85	56	65.88235294	+	ENSGALP00000001415
PMZ_0046512	ENSGALG00000006258	SPOCK1	38	27	71.05263158	+	ENSGALP00000010101
PMZ_0046513	ENSGALG00000015808	SLC35A1	52	47	90.38461538	+	ENSGALP00000055088
PMZ_0046514	ENSGALG00000011573	MOB1B	223	196	87.89237668	+	ENSGALP00000018856
PMZ_0012516	ENSGALG00000006417	SEC24A	635	506	79.68503937	+	ENSGALP00000010342
PMZ_0046668	ENSGALG00000000681	PAK1	151	144	95.36423841	+	ENSGALP00000000961
PMZ_0048881	ENSGALG00000005932	MYT1	23	18	78.26086957	+	ENSGALP00000009531
PMZ_0033191	ENSGALG00000035717	HSPG2	109	77	70.64220183	+	ENSGALP00000051462
PMZ_0035511	ENSGALG00000004254		168	142	84.52380952	+	ENSGALP00000038441
PMZ_0037383	ENSGALG00000039391	ZC3H12B	40	29	72.5	+	ENSGALP00000049980
PMZ_0047213	ENSGALG00000010253	ZDHHC17	125	94	75.2	+	ENSGALP00000016655
PMZ_0002483	ENSGALG00000000318	CSRP1	160	128	80	+	ENSGALP00000000423
PMZ_0026193	ENSGALG00000010763	TRIP11	128	98	76.5625	+	ENSGALP00000017481
PMZ_0002493	ENSGALG00000009073	PSEN2	223	201	90.13452915	+	ENSGALP00000014749
PMZ_0023668	ENSGALG00000008585	SMC3	93	78	83.87096774	+	ENSGALP00000013963
PMZ_0037515	ENSGALG00000016144	TMPRSS2	44	30	68.18181818	+	ENSGALP00000025956
PMZ_0045478	ENSGALG00000007484	GOT1	81	60	74.07407407	+	ENSGALP00000012086
PMZ_0030766	ENSGALG00000003137	RFLNA	19	17	89.47368421	+	ENSGALP00000038797
PMZ_0046311	ENSGALG00000003657	UNC119	143	116	81.11888112	+	ENSGALP00000005783
PMZ_0046312	ENSGALG00000029198	YDJC	63	45	71.42857143	+	ENSGALP00000057025
PMZ_0019370	ENSGALG00000031368	PHF12	110	84	76.36363636	+	ENSGALP00000049450
PMZ_0027433	ENSGALG00000002158	GOLGA3	56	31	55.35714286	+	ENSGALP00000003374
PMZ_0017406	ENSGALG00000003645	PITPNM2	121	93	76.85950413	+	ENSGALP00000005769
PMZ_0047508	ENSGALG00000006305	DTYMK	78	49	62.82051282	+	ENSGALP00000053279
PMZ_0032661	ENSGALG00000011505	MARK3	324	285	87.96296296	+	ENSGALP00000018736
PMZ_0029872	ENSGALG00000038885	FEZ1	124	86	69.35483871	+	ENSGALP00000049151
PMZ_0044148	ENSGALG00000029070	FAM181A	48	45	93.75	+	ENSGALP00000042353
PMZ_0044149	ENSGALG00000002551	CFAP70	64	46	71.875	+	ENSGALP00000004016
PMZ_0029873	ENSGALG00000010950	PPP4R4	58	36	62.06896552	+	ENSGALP00000017802
PMZ_0012411	ENSGALG00000010317	POLH	69	37	53.62318841	+	ENSGALP00000037252
PMZ_0044151	ENSGALG00000010315		329	261	79.33130699	+	ENSGALP00000016774
PMZ_0044153	ENSGALG00000038595	POLR2I	92	87	94.56521739	+	ENSGALP00000051183
PMZ_0032326	ENSGALG00000010225		374	306	81.81818182	+	ENSGALP00000016604
PMZ_0044146	ENSGALG00000010842		96	70	72.91666667	+	ENSGALP00000017602
PMZ_0009553	ENSGALG00000010211	ALDH6A1	386	299	77.4611399	+	ENSGALP00000016585
PMZ_0044157	ENSGALG00000004515	KNTC1	52	37	71.15384615	+	ENSGALP00000007179
PMZ_0030164	ENSGALG00000000603	KANSL1	21	17	80.95238095	+	ENSGALP00000042673
PMZ_0044161	ENSGALG00000012401	GPR137C	76	45	59.21052632	+	ENSGALP00000036411
PMZ_0044163	ENSGALG00000009047	YPEL5	135	129	95.55555556	+	ENSGALP00000014710
PMZ_0001202	ENSGALG00000011464	EIF5	345	281	81.44927536	+	ENSGALP00000018669
PMZ_0017783	ENSGALG00000041183	SGPP1	148	101	68.24324324	+	ENSGALP00000046954
PMZ_0044168	ENSGALG00000011827	WDR89	49	29	59.18367347	+	ENSGALP00000019277
PMZ_0015652	ENSGALG00000009822	TMEM206	189	141	74.6031746	+	ENSGALP00000015953
PMZ_0044169	ENSGALG00000009821	NENF	99	66	66.66666667	+	ENSGALP00000015952
PMZ_0044170	ENSGALG00000010010	RHOQ	142	112	78.87323944	+	ENSGALP00000016241
PMZ_0001184	ENSGALG00000020417	ISCA2	23	18	78.26086957	+	ENSGALP00000031926
PMZ_0028718	ENSGALG00000028940	NUDT14	190	134	70.52631579	+	ENSGALP00000040680
PMZ_0009992	ENSGALG00000006134	HOGA1	156	100	64.1025641	+	ENSGALP00000009883
PMZ_0001168	ENSGALG00000010060	PSMA6	229	199	86.89956332	+	ENSGALP00000016334
PMZ_0001167	ENSGALG00000027864	NFKBIA	49	27	55.10204082	+	ENSGALP00000041417
PMZ_0001165	ENSGALG00000013310	MAEA	364	287	78.84615385	+	ENSGALP00000021704
PMZ_0028725	ENSGALG00000010047	SLC4A1AP	120	87	72.5	+	ENSGALP00000037475
PMZ_0044173	ENSGALG00000042266	PHYHD1	38	26	68.42105263	+	ENSGALP00000047288
PMZ_0029506	ENSGALG00000028056	RRP36	159	100	62.89308176	+	ENSGALP00000049564
PMZ_0028729	ENSGALG00000015786	REEP1	80	65	81.25	+	ENSGALP00000025409
PMZ_0028730	ENSGALG00000002864	LRRTM3	136	93	68.38235294	+	ENSGALP00000033454
PMZ_0044174	ENSGALG00000035023	CNIH1	92	80	86.95652174	+	ENSGALP00000048875
PMZ_0029504	ENSGALG00000010322	JDP2	73	53	72.60273973	+	ENSGALP00000016784
PMZ_0029508	ENSGALG00000039720	MAP4K3	235	200	85.10638298	+	ENSGALP00000049086
PMZ_0023196	ENSGALG00000023256	RNF8	68	41	60.29411765	+	ENSGALP00000037382
PMZ_0029514	ENSGALG00000034040	ZNF318	55	33	60	+	ENSGALP00000052211
PMZ_0017120	ENSGALG00000043405	BNIP3L	29	27	93.10344828	+	ENSGALP00000054881
PMZ_0017122	ENSGALG00000037586	YIF1B	58	44	75.86206897	+	ENSGALP00000055968
PMZ_0028728	ENSGALG00000010167	PNN	258	192	74.41860465	+	ENSGALP00000016513
PMZ_0044177	ENSGALG00000030944	PAX3	46	34	73.91304348	+	ENSGALP00000057906
PMZ_0044180	ENSGALG00000010114	PAX9	106	101	95.28301887	+	ENSGALP00000037011
PMZ_0044184	ENSGALG00000010096	MBIP	41	31	75.6097561	+	ENSGALP00000016401
PMZ_0044187	ENSGALG00000010513		293	226	77.1331058	+	ENSGALP00000017099
PMZ_0034081	ENSGALG00000011572	ASPG	438	334	76.25570776	+	ENSGALP00000018854
PMZ_0044194	ENSGALG00000009848	LPGAT1	35	26	74.28571429	+	ENSGALP00000015992
PMZ_0038429	ENSGALG00000030925	LHPP	56	40	71.42857143	+	ENSGALP00000055391
PMZ_0035405	ENSGALG00000010741	MAP1LC3C	45	29	64.44444444	+	ENSGALP00000017457
PMZ_0044198	ENSGALG00000006973	BLNK	59	35	59.3220339	+	ENSGALP00000011282
PMZ_0044202	ENSGALG00000046200		59	46	77.96610169	+	ENSGALP00000060176
PMZ_0044203	ENSGALG00000037506	SIPA1L2	100	74	74	+	ENSGALP00000048300
PMZ_0030784	ENSGALG00000006343		262	258	98.47328244	+	ENSGALP00000010239
PMZ_0026518	ENSGALG00000012833	VPS33B	145	104	71.72413793	+	ENSGALP00000001108
PMZ_0044206	ENSGALG00000046404		138	115	83.33333333	+	ENSGALP00000062833
PMZ_0032320	ENSGALG00000026005	DIO2	82	64	78.04878049	+	ENSGALP00000042843
PMZ_0044207	ENSGALG00000010501	SNW1	308	263	85.38961039	+	ENSGALP00000017080
PMZ_0044209	ENSGALG00000009214	CRLS1	107	81	75.70093458	+	ENSGALP00000014982
PMZ_0044211	ENSGALG00000009195	MCM8	291	253	86.94158076	+	ENSGALP00000014959
PMZ_0014372	ENSGALG00000032289	IKZF5	56	51	91.07142857	+	ENSGALP00000056934
PMZ_0033301	ENSGALG00000036854	R3HCC1	47	28	59.57446809	+	ENSGALP00000051248
PMZ_0004289	ENSGALG00000009276	LRAT	54	39	72.22222222	+	ENSGALP00000015075
PMZ_0044217	ENSGALG00000003935	PBLD	118	86	72.88135593	+	ENSGALP00000006258
PMZ_0044220	ENSGALG00000009581	MPP5	229	197	86.02620087	+	ENSGALP00000015593
PMZ_0044222	ENSGALG00000045403		31	22	70.96774194	+	ENSGALP00000061643
PMZ_0038677	ENSGALG00000008176		190	114	60	+	ENSGALP00000040770
PMZ_0044213	ENSGALG00000045122	AKR1B1	35	25	71.42857143	+	ENSGALP00000021301
PMZ_0044225	ENSGALG00000026364	ASAH1	104	73	70.19230769	+	ENSGALP00000041373
PMZ_0038557	ENSGALG00000009493	TMEM229B	121	92	76.03305785	+	ENSGALP00000015439
PMZ_0044228	ENSGALG00000002803	MTA1	95	71	74.73684211	+	ENSGALP00000004425
PMZ_0044229	ENSGALG00000037996	COX7A2L	53	42	79.24528302	+	ENSGALP00000044737
PMZ_0044223	ENSGALG00000027520		77	57	74.02597403	+	ENSGALP00000042894
PMZ_0048625	ENSGALG00000002448	CCT6	21	20	95.23809524	+	ENSGALP00000003850
PMZ_0014949	ENSGALG00000002919	MON1A	186	130	69.89247312	+	ENSGALP00000004599
PMZ_0018985	ENSGALG00000002840	GRM4	88	67	76.13636364	+	ENSGALP00000004472
PMZ_0016515	ENSGALG00000005999	ABTB1	214	159	74.29906542	+	ENSGALP00000009637
PMZ_0027440	ENSGALG00000000856	EIF2D	125	78	62.4	+	ENSGALP00000001253
PMZ_0032021	ENSGALG00000007177	PTPRG	45	25	55.55555556	+	ENSGALP00000043685
PMZ_0032606	ENSGALG00000007177	PTPRG	299	218	72.909699	+	ENSGALP00000011605
PMZ_0005301	ENSGALG00000006860	KIF3A	715	655	91.60839161	+	ENSGALP00000011091
PMZ_0038209	ENSGALG00000016731		69	48	69.56521739	+	ENSGALP00000026948
PMZ_0035736	ENSGALG00000016312	POLA1	82	53	64.63414634	+	ENSGALP00000026266
PMZ_0047918	ENSGALG00000000146	SUPT6H	44	31	70.45454545	+	ENSGALP00000000199
PMZ_0029795	ENSGALG00000027255	NRXN3	56	34	60.71428571	+	ENSGALP00000052761
PMZ_0045047	ENSGALG00000027255	NRXN3	42	34	80.95238095	+	ENSGALP00000017108
PMZ_0045036	ENSGALG00000010036	FOSL2	26	19	73.07692308	+	ENSGALP00000016284
PMZ_0045014	ENSGALG00000017394	INSIG1	31	27	87.09677419	+	ENSGALP00000028029
PMZ_0035571	ENSGALG00000009463	DCAF5	56	48	85.71428571	+	ENSGALP00000015391
PMZ_0045039	ENSGALG00000010286	DLST	188	165	87.76595745	+	ENSGALP00000036948
PMZ_0045041	ENSGALG00000013828	GALM	116	81	69.82758621	+	ENSGALP00000022402
PMZ_0008166	ENSGALG00000038143		116	101	87.06896552	+	ENSGALP00000057939
PMZ_0045029	ENSGALG00000032249	MAX	64	60	93.75	+	ENSGALP00000057649
PMZ_0031723	ENSGALG00000008595	RTF1	141	119	84.39716312	+	ENSGALP00000013981
PMZ_0000016	ENSGALG00000010025		260	198	76.15384615	+	ENSGALP00000052630
PMZ_0035693	ENSGALG00000009352	DPF3	77	64	83.11688312	+	ENSGALP00000015213
PMZ_0045061	ENSGALG00000017652	TTC9	156	124	79.48717949	+	ENSGALP00000051195
PMZ_0045051	ENSGALG00000009233	LIN9	165	141	85.45454545	+	ENSGALP00000015012
PMZ_0045053	ENSGALG00000010622	ZC3H14	37	29	78.37837838	+	ENSGALP00000036845
PMZ_0034688	ENSGALG00000038994	KPTN	89	70	78.65168539	+	ENSGALP00000052909
PMZ_0045055	ENSGALG00000007009	NCOA5	82	67	81.70731707	+	ENSGALP00000046987
PMZ_0030932	ENSGALG00000008587	NDUFAF1	42	33	78.57142857	+	ENSGALP00000013965
PMZ_0030933	ENSGALG00000009169	TRMT6	96	61	63.54166667	+	ENSGALP00000014919
PMZ_0019614	ENSGALG00000010007	EAPP	56	46	82.14285714	+	ENSGALP00000016237
PMZ_0045030	ENSGALG00000009705	RYR3	120	91	75.83333333	+	ENSGALP00000005342
PMZ_0035264	ENSGALG00000011139	CCDC85C	151	107	70.86092715	+	ENSGALP00000018146
PMZ_0045077	ENSGALG00000011116	VRK1	149	96	64.4295302	+	ENSGALP00000018087
PMZ_0035890	ENSGALG00000012412	MTHFD1L	69	65	94.20289855	+	ENSGALP00000020258
PMZ_0045075	ENSGALG00000009156	CDAN1	30	25	83.33333333	+	ENSGALP00000014899
PMZ_0045042	ENSGALG00000040000	ERO1B	216	162	75	+	ENSGALP00000047906
PMZ_0030817	ENSGALG00000010277		152	115	75.65789474	+	ENSGALP00000016696
PMZ_0045046	ENSGALG00000012556		22	20	90.90909091	+	ENSGALP00000020476
PMZ_0030674	ENSGALG00000038528		68	53	77.94117647	+	ENSGALP00000053242
PMZ_0030669	ENSGALG00000009036	GANC	160	125	78.125	+	ENSGALP00000014692
PMZ_0014893	ENSGALG00000039624	PSMA5	171	162	94.73684211	+	ENSGALP00000045649
PMZ_0045067	ENSGALG00000036432	DNAJC17	94	73	77.65957447	+	ENSGALP00000051012
PMZ_0045068	ENSGALG00000006043	RBBP6	39	26	66.66666667	+	ENSGALP00000047179
PMZ_0031715	ENSGALG00000030160	DRC7	50	29	58	+	ENSGALP00000049946
PMZ_0045018	ENSGALG00000031328	PAK4	41	28	68.29268293	+	ENSGALP00000049182
PMZ_0032344	ENSGALG00000008469	SPINT1	24	18	75	+	ENSGALP00000013785
PMZ_0033086	ENSGALG00000013187	CLPTM1L	38	29	76.31578947	+	ENSGALP00000021513
PMZ_0039008	ENSGALG00000005327	RBP2	58	42	72.4137931	+	ENSGALP00000008533
PMZ_0037934	ENSGALG00000008434	SORCS3	45	32	71.11111111	+	ENSGALP00000013726
PMZ_0038939	ENSGALG00000020805	LRRC8D	203	150	73.89162562	+	ENSGALP00000032704
PMZ_0044661	ENSGALG00000035017		399	340	85.21303258	+	ENSGALP00000062318
PMZ_0014268	ENSGALG00000009873	LEMD3	44	34	77.27272727	+	ENSGALP00000016035
PMZ_0014269	ENSGALG00000039209	WIF1	106	63	59.43396226	+	ENSGALP00000052329
PMZ_0046611	ENSGALG00000033051	CAMK1D	203	179	88.1773399	+	ENSGALP00000048859
PMZ_0048910	ENSGALG00000023279	EPN3	36	22	61.11111111	+	ENSGALP00000037486
PMZ_0046588	ENSGALG00000005351	PRDM6	119	114	95.79831933	+	ENSGALP00000008574
PMZ_0002790	ENSGALG00000005368	CEP120	129	99	76.74418605	+	ENSGALP00000008605
PMZ_0047240	ENSGALG00000016815	UPF3A	48	35	72.91666667	+	ENSGALP00000027096
PMZ_0038033	ENSGALG00000026134		61	44	72.13114754	+	ENSGALP00000043333
PMZ_0036004	ENSGALG00000013576	MTNR1A	65	42	64.61538462	+	ENSGALP00000022058
PMZ_0036003	ENSGALG00000017228		28	21	75	+	ENSGALP00000027791
PMZ_0035481	ENSGALG00000015180	PSAT1	74	60	81.08108108	+	ENSGALP00000024450
PMZ_0014854	ENSGALG00000007714	NMUR1	150	117	78	+	ENSGALP00000014949
PMZ_0028237	ENSGALG00000035207	TDO2	356	290	81.46067416	+	ENSGALP00000046174
PMZ_0028245	ENSGALG00000031388	KLHL5	480	400	83.33333333	+	ENSGALP00000051455
PMZ_0017044	ENSGALG00000043035	SHISA2	118	99	83.89830508	+	ENSGALP00000048347
PMZ_0042872	ENSGALG00000017181	DCUN1D5	128	107	83.59375	+	ENSGALP00000027704
PMZ_0042873	ENSGALG00000037496	USP46	125	120	96	+	ENSGALP00000046098
PMZ_0042874	ENSGALG00000034769		246	230	93.49593496	+	ENSGALP00000057661
PMZ_0007876	ENSGALG00000027035	RPL21	157	129	82.1656051	+	ENSGALP00000041993
PMZ_0031321	ENSGALG00000017044	TRPC4	555	474	85.40540541	+	ENSGALP00000029480
PMZ_0015903	ENSGALG00000009948	HHIP	209	156	74.64114833	+	ENSGALP00000016156
PMZ_0042891	ENSGALG00000028643	ANAPC10	103	92	89.32038835	+	ENSGALP00000041606
PMZ_0013998	ENSGALG00000043085	RNF14	181	122	67.40331492	+	ENSGALP00000053311
PMZ_0042871	ENSGALG00000029764		228	185	81.14035088	+	ENSGALP00000048768
PMZ_0031916	ENSGALG00000009429	RXFP1	77	61	79.22077922	+	ENSGALP00000015337
PMZ_0034971	ENSGALG00000015590	MANEA	65	49	75.38461538	+	ENSGALP00000031047
PMZ_0016513	ENSGALG00000011529	NAAA	163	108	66.25766871	+	ENSGALP00000037111
PMZ_0042856	ENSGALG00000007767	DIS3L2	200	154	77	+	ENSGALP00000012585
PMZ_0031063	ENSGALG00000010744	GALNT7	226	193	85.39823009	+	ENSGALP00000052933
PMZ_0015580	ENSGALG00000010719		93	66	70.96774194	+	ENSGALP00000017422
PMZ_0042919	ENSGALG00000010019	TMEM184C	36	27	75	+	ENSGALP00000016253
PMZ_0042920	ENSGALG00000010022	PRMT9	87	58	66.66666667	+	ENSGALP00000016259
PMZ_0042878	ENSGALG00000013943	FIP1L1	57	49	85.96491228	+	ENSGALP00000058270
PMZ_0042880	ENSGALG00000038864		29	21	72.4137931	+	ENSGALP00000058478
PMZ_0038907	ENSGALG00000029779	GSX1	72	64	88.88888889	+	ENSGALP00000053557
PMZ_0042877	ENSGALG00000039168		135	96	71.11111111	+	ENSGALP00000045611
PMZ_0042906	ENSGALG00000007466	EDNRB2	99	79	79.7979798	+	ENSGALP00000012058
PMZ_0005300	ENSGALG00000010013	EDNRA	107	87	81.30841121	+	ENSGALP00000016244
PMZ_0042907	ENSGALG00000007470		58	46	79.31034483	+	ENSGALP00000031703
PMZ_0005297	ENSGALG00000017343		33	26	78.78787879	+	ENSGALP00000027972
PMZ_0042864	ENSGALG00000022955	VAMP1	78	72	92.30769231	+	ENSGALP00000023265
PMZ_0031816	ENSGALG00000013929		65	55	84.61538462	+	ENSGALP00000009175
PMZ_0042882	ENSGALG00000008517	MCTS1	142	121	85.21126761	+	ENSGALP00000013855
PMZ_0042884	ENSGALG00000001750	MAT2B	239	180	75.31380753	+	ENSGALP00000002680
PMZ_0042885	ENSGALG00000030718		77	59	76.62337662	+	ENSGALP00000057325
PMZ_0042887	ENSGALG00000017049	ALG5	182	144	79.12087912	+	ENSGALP00000027494
PMZ_0042888	ENSGALG00000017048	EXOSC8	158	117	74.05063291	+	ENSGALP00000027492
PMZ_0034058	ENSGALG00000039380	TBC1D1	55	46	83.63636364	+	ENSGALP00000052596
PMZ_0042950	ENSGALG00000017330	RPS3	201	182	90.54726368	+	ENSGALP00000027953
PMZ_0042910	ENSGALG00000009272		65	47	72.30769231	+	ENSGALP00000015068
PMZ_0042911	ENSGALG00000010253	ZDHHC17	52	28	53.84615385	+	ENSGALP00000048634
PMZ_0027487	ENSGALG00000031415		303	246	81.18811881	+	ENSGALP00000044437
PMZ_0020891	ENSGALG00000002634	HDAC3	216	190	87.96296296	+	ENSGALP00000004141
PMZ_0042913	ENSGALG00000009974	MMAA	276	188	68.11594203	+	ENSGALP00000016195
PMZ_0015271	ENSGALG00000011884	EXOSC9	48	33	68.75	+	ENSGALP00000036966
PMZ_0042915	ENSGALG00000007572	MMS19	105	84	80	+	ENSGALP00000012231
PMZ_0006396	ENSGALG00000005820	RNF130	129	79	61.24031008	+	ENSGALP00000009335
PMZ_0006397	ENSGALG00000014281		99	65	65.65656566	+	ENSGALP00000023052
PMZ_0006399	ENSGALG00000017070	PDS5B	714	561	78.57142857	+	ENSGALP00000027519
PMZ_0029996	ENSGALG00000014290	UBE2K	200	177	88.5	+	ENSGALP00000023065
PMZ_0010907	ENSGALG00000011881	CCNA2	239	181	75.73221757	+	ENSGALP00000019361
PMZ_0007690	ENSGALG00000009262	FGB	242	157	64.87603306	+	ENSGALP00000038105
PMZ_0005302	ENSGALG00000034567	BRN3	358	314	87.70949721	+	ENSGALP00000055381
PMZ_0023890	ENSGALG00000009241	SFRP2	237	174	73.41772152	+	ENSGALP00000015022
PMZ_0000491	ENSGALG00000045063	LRP2BP	113	77	68.14159292	+	ENSGALP00000062875
PMZ_0000492	ENSGALG00000016691		295	266	90.16949153	+	ENSGALP00000051078
PMZ_0000487	ENSGALG00000009442	ETFDH	439	375	85.4214123	+	ENSGALP00000061660
PMZ_0012153	ENSGALG00000009139		332	273	82.22891566	+	ENSGALP00000062218
PMZ_0013922	ENSGALG00000041445		78	57	73.07692308	+	ENSGALP00000047550
PMZ_0029097	ENSGALG00000010201	ABHD18	182	143	78.57142857	+	ENSGALP00000016565
PMZ_0011247	ENSGALG00000011880	BBS7	548	398	72.62773723	+	ENSGALP00000019359
PMZ_0026967	ENSGALG00000032386	DCLK2	503	429	85.28827038	+	ENSGALP00000049364
PMZ_0042899	ENSGALG00000010207	LARP1B	76	56	73.68421053	+	ENSGALP00000016578
PMZ_0029099	ENSGALG00000016849	ING1	51	40	78.43137255	+	ENSGALP00000052488
PMZ_0000489	ENSGALG00000008648	UBE2A	71	66	92.95774648	+	ENSGALP00000049859
PMZ_0042859	ENSGALG00000004495	DNAI2	492	375	76.2195122	+	ENSGALP00000007149
PMZ_0042860	ENSGALG00000008218	DDB2	33	24	72.72727273	+	ENSGALP00000013362
PMZ_0042861	ENSGALG00000013606	FGL1	103	77	74.75728155	+	ENSGALP00000022098
PMZ_0042857	ENSGALG00000029998		37	24	64.86486486	+	ENSGALP00000055542
PMZ_0042858	ENSGALG00000031343	ECE-1	123	73	59.3495935	+	ENSGALP00000043889
PMZ_0007861	ENSGALG00000009257	PLRG1	322	263	81.67701863	+	ENSGALP00000015051
PMZ_0028861	ENSGALG00000009790	RAB33B	114	93	81.57894737	+	ENSGALP00000015909
PMZ_0007859	ENSGALG00000016862	KDELC1	169	142	84.02366864	+	ENSGALP00000027189
PMZ_0022185	ENSGALG00000034004	TRIM3	729	598	82.03017833	+	ENSGALP00000056262
PMZ_0042933	ENSGALG00000004003	AIFM1	357	299	83.7535014	+	ENSGALP00000006366
PMZ_0009292	ENSGALG00000004019	MARS2	242	173	71.48760331	+	ENSGALP00000006391
PMZ_0042934	ENSGALG00000026253	TMEM144	68	44	64.70588235	+	ENSGALP00000043165
PMZ_0005440	ENSGALG00000046082	FAM181B	42	37	88.0952381	+	ENSGALP00000062873
PMZ_0000478	ENSGALG00000007404	YIPF5	172	149	86.62790698	+	ENSGALP00000011962
PMZ_0000485	ENSGALG00000016845	NAXD	184	142	77.17391304	+	ENSGALP00000027161
PMZ_0000486	ENSGALG00000016847	CARS2	193	137	70.98445596	+	ENSGALP00000027164
PMZ_0005442	ENSGALG00000009886	USP38	546	422	77.28937729	+	ENSGALP00000016052
PMZ_0015344	ENSGALG00000017200	MTMR2	331	247	74.6223565	+	ENSGALP00000027747
PMZ_0013672	ENSGALG00000017304	PGM2L1	74	61	82.43243243	+	ENSGALP00000035573
PMZ_0007073	ENSGALG00000005425	OGT	894	794	88.81431767	+	ENSGALP00000008699
PMZ_0007074	ENSGALG00000010103	FBXW7	536	463	86.38059701	+	ENSGALP00000050497
PMZ_0016407	ENSGALG00000010097	GATB	188	159	84.57446809	+	ENSGALP00000016403
PMZ_0019499	ENSGALG00000017106	ATP8A2	495	372	75.15151515	+	ENSGALP00000027589
PMZ_0042929	ENSGALG00000023032	GRXCR1	37	23	62.16216216	+	ENSGALP00000036676
PMZ_0016386	ENSGALG00000006794		317	227	71.60883281	+	ENSGALP00000039135
PMZ_0042936	ENSGALG00000016766	REV1	286	203	70.97902098	+	ENSGALP00000027018
PMZ_0042938	ENSGALG00000011017	KLHL8	138	92	66.66666667	+	ENSGALP00000017930
PMZ_0042940	ENSGALG00000016759	MITD1	45	32	71.11111111	+	ENSGALP00000027009
PMZ_0028866	ENSGALG00000016760		38	26	68.42105263	+	ENSGALP00000029605
PMZ_0042941	ENSGALG00000016758	LIPT1	168	109	64.88095238	+	ENSGALP00000027008
PMZ_0042942	ENSGALG00000013776	CEP135	123	94	76.42276423	+	ENSGALP00000045297
PMZ_0028868	ENSGALG00000013776	CEP135	57	36	63.15789474	+	ENSGALP00000036760
PMZ_0042943	ENSGALG00000006341	SLC25A48	64	51	79.6875	+	ENSGALP00000010236
PMZ_0042944	ENSGALG00000013728	PPAT	455	365	80.21978022	+	ENSGALP00000022273
PMZ_0042945	ENSGALG00000013726	AIRC	95	72	75.78947368	+	ENSGALP00000022269
PMZ_0033306	ENSGALG00000004078		131	97	74.04580153	+	ENSGALP00000006474
PMZ_0031559	ENSGALG00000014337	NWD2	624	440	70.51282051	+	ENSGALP00000023121
PMZ_0030255	ENSGALG00000042067	SPRY1	135	91	67.40740741	+	ENSGALP00000051947
PMZ_0042957	ENSGALG00000007493	NSDHL	154	112	72.72727273	+	ENSGALP00000031700
PMZ_0030254	ENSGALG00000014225	KCTD8	127	99	77.95275591	+	ENSGALP00000022959
PMZ_0042961	ENSGALG00000003870	MED7	134	99	73.88059701	+	ENSGALP00000006149
PMZ_0042963	ENSGALG00000016737	NIPA2	60	38	63.33333333	+	ENSGALP00000026960
PMZ_0047947	ENSGALG00000017350	RRM1	55	51	92.72727273	+	ENSGALP00000027981
PMZ_0036404	ENSGALG00000004504	RADIL	23	18	78.26086957	+	ENSGALP00000055067
PMZ_0038182	ENSGALG00000000402	LOXL2	33	28	84.84848485	+	ENSGALP00000000547
